,Corrected_Label,TreeID,Day_of_year,Site,Location,Treatment,Status,Resinosis,Entryholes,Precipitation,Mean_temperature,Maximum_VPD,Elevation,Diameter,Phloem..mg.,Solvent..ul.,Value,upper_quantile,Value_Winz
6425,3-Thujene,53,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,112.8,200,145403,8409625.475,145403
6426,3-Thujene,53,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,118.8,200,313791,8409625.475,313791
6427,3-Thujene,53,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,112.1,200,654468,8409625.475,654468
6428,3-Thujene,53,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,118.7,500,16195282.5,8409625.475,8409625.475
6429,3-Thujene,53,210,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,107.5,500,2293697.5,8409625.475,2293697.5
6430,3-Thujene,53,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,113.9,500,12579945,8409625.475,8409625.475
6431,3-Thujene,53,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,106.9,500,2065170,8409625.475,2065170
6432,3-Thujene,54,160,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,113,200,61556,8409625.475,61556
6433,3-Thujene,54,170,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,117.8,200,250178,8409625.475,250178
6434,3-Thujene,54,180,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,112.1,200,159734,8409625.475,159734
6435,3-Thujene,54,190,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,118.6,200,295746,8409625.475,295746
6436,3-Thujene,54,200,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,113.4,500,1989382.5,8409625.475,1989382.5
6437,3-Thujene,54,210,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,118,500,1660730,8409625.475,1660730
6438,3-Thujene,54,225,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,111.2,200,152964,8409625.475,152964
6439,3-Thujene,54,240,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,115.3,200,484099,8409625.475,484099
6440,3-Thujene,54,260,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,111.8,500,1347097.5,8409625.475,1347097.5
6441,3-Thujene,55,160,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,116.1,200,128422,8409625.475,128422
6442,3-Thujene,55,170,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,107.6,200,235107,8409625.475,235107
6443,3-Thujene,55,180,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,103.8,200,507779,8409625.475,507779
6444,3-Thujene,55,190,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,106.3,200,109626,8409625.475,109626
6445,3-Thujene,55,200,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,111.8,200,294728,8409625.475,294728
6446,3-Thujene,55,210,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,109.6,500,2702102.5,8409625.475,2702102.5
6447,3-Thujene,55,225,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,115.5,500,453317.5,8409625.475,453317.5
6448,3-Thujene,55,240,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,119.2,500,2910010,8409625.475,2910010
6449,3-Thujene,55,260,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,113,500,1236555,8409625.475,1236555
6450,3-Thujene,56,180,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,116,200,171445,8409625.475,171445
6451,3-Thujene,56,190,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,112,200,130568,8409625.475,130568
6452,3-Thujene,56,200,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,114.4,200,191859,8409625.475,191859
6453,3-Thujene,56,210,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,115.8,500,1433015,8409625.475,1433015
6454,3-Thujene,56,225,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,117.5,200,128275,8409625.475,128275
6455,3-Thujene,56,240,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,116.3,200,208553,8409625.475,208553
6456,3-Thujene,56,260,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,106.8,200,192172,8409625.475,192172
6457,3-Thujene,57,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,109.7,200,130391,8409625.475,130391
6458,3-Thujene,57,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,103.5,200,154654,8409625.475,154654
6459,3-Thujene,57,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,112.4,200,590025,8409625.475,590025
6460,3-Thujene,57,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,108.5,200,238280,8409625.475,238280
6461,3-Thujene,57,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,117.7,500,2228025,8409625.475,2228025
6462,3-Thujene,57,260,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,102,200,433650,8409625.475,433650
6463,3-Thujene,58,170,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.4,200,144847,8409625.475,144847
6464,3-Thujene,58,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,111.1,200,59147,8409625.475,59147
6465,3-Thujene,58,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112,500,2758215,8409625.475,2758215
6466,3-Thujene,58,210,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.5,500,1312917.5,8409625.475,1312917.5
6467,3-Thujene,58,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112.3,500,788115,8409625.475,788115
6468,3-Thujene,58,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,117.8,200,257118,8409625.475,257118
6469,3-Thujene,58,260,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,108,500,1830450,8409625.475,1830450
6470,3-Thujene,59,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,108.5,200,126031,8409625.475,126031
6471,3-Thujene,59,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.5,200,491592,8409625.475,491592
6472,3-Thujene,59,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,109.9,200,174860,8409625.475,174860
6473,3-Thujene,59,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,106.7,200,222313,8409625.475,222313
6474,3-Thujene,59,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,115.6,500,3725300,8409625.475,3725300
6475,3-Thujene,59,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,115.7,200,737081,8409625.475,737081
6476,3-Thujene,59,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,111,200,1266673,8409625.475,1266673
6477,3-Thujene,59,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,114.2,200,534978,8409625.475,534978
6478,3-Thujene,59,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,119.5,200,430705,8409625.475,430705
6479,3-Thujene,6,160,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,112.5,200,123206,8409625.475,123206
6480,3-Thujene,6,190,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,115.1,200,258728,8409625.475,258728
6481,3-Thujene,6,260,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,113,200,363293,8409625.475,363293
6482,3-Thujene,60,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,113.4,200,771987,8409625.475,771987
6483,3-Thujene,60,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,106.9,200,393733,8409625.475,393733
6484,3-Thujene,60,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,110.5,200,332935,8409625.475,332935
6485,3-Thujene,60,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,117.7,200,761696,8409625.475,761696
6486,3-Thujene,60,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,112,200,785961,8409625.475,785961
6487,3-Thujene,60,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,114.1,500,8403732.5,8409625.475,8403732.5
6488,3-Thujene,60,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.7,200,758538,8409625.475,758538
6489,3-Thujene,60,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.9,500,2089285,8409625.475,2089285
6490,3-Thujene,60,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,105.3,200,393353,8409625.475,393353
6491,3-Thujene,61,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,116.6,200,314699,8409625.475,314699
6492,3-Thujene,61,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,112.5,200,300563,8409625.475,300563
6493,3-Thujene,61,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,110.5,200,297815,8409625.475,297815
6494,3-Thujene,61,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,108.3,200,156495,8409625.475,156495
6495,3-Thujene,61,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,116.7,500,5942595,8409625.475,5942595
6496,3-Thujene,62,160,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,108.9,200,208189,8409625.475,208189
6497,3-Thujene,62,170,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,112.1,200,156663,8409625.475,156663
6498,3-Thujene,62,180,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,105.7,200,520551,8409625.475,520551
6499,3-Thujene,62,200,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,114.8,500,10059462.5,8409625.475,8409625.475
6500,3-Thujene,62,210,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,109.2,200,747588,8409625.475,747588
6501,3-Thujene,62,225,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,114.3,200,569789,8409625.475,569789
6502,3-Thujene,62,240,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,103.2,200,588894,8409625.475,588894
6503,3-Thujene,62,260,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,118.8,200,526355,8409625.475,526355
6504,3-Thujene,63,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,105.5,200,93565,8409625.475,93565
6505,3-Thujene,63,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,117.6,200,327878,8409625.475,327878
6506,3-Thujene,63,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,116,200,204435,8409625.475,204435
6507,3-Thujene,63,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,105.3,200,180148,8409625.475,180148
6508,3-Thujene,63,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,107.4,200,158014,8409625.475,158014
6509,3-Thujene,63,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,115.6,200,278914,8409625.475,278914
6510,3-Thujene,63,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,107.5,500,946105,8409625.475,946105
6511,3-Thujene,64,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,116.5,200,121763,8409625.475,121763
6512,3-Thujene,64,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,112.9,200,119689,8409625.475,119689
6513,3-Thujene,64,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,114.5,200,283387,8409625.475,283387
6514,3-Thujene,64,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,112.3,200,349279,8409625.475,349279
6515,3-Thujene,64,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,107.6,500,3334380,8409625.475,3334380
6516,3-Thujene,64,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,115.4,200,140698,8409625.475,140698
6517,3-Thujene,64,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,113.7,500,2455465,8409625.475,2455465
6518,3-Thujene,65,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,117.2,200,70518,8409625.475,70518
6519,3-Thujene,65,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,111.6,200,357742,8409625.475,357742
6520,3-Thujene,65,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.2,200,250803,8409625.475,250803
6521,3-Thujene,65,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,108.3,500,3225135,8409625.475,3225135
6522,3-Thujene,65,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,118.6,200,146009,8409625.475,146009
6523,3-Thujene,65,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,115,200,155019,8409625.475,155019
6524,3-Thujene,65,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,105.9,200,84210,8409625.475,84210
6525,3-Thujene,65,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,112,500,475610,8409625.475,475610
6526,3-Thujene,66,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,119,200,109829,8409625.475,109829
6527,3-Thujene,66,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,115.5,200,105060,8409625.475,105060
6528,3-Thujene,66,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,103.4,500,2893672.5,8409625.475,2893672.5
6529,3-Thujene,66,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,108.3,200,375984,8409625.475,375984
6530,3-Thujene,66,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,114.5,500,318895,8409625.475,318895
6531,3-Thujene,66,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,108,200,154756,8409625.475,154756
6532,3-Thujene,67,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,105.4,200,57688,8409625.475,57688
6533,3-Thujene,67,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,113.3,200,73823,8409625.475,73823
6534,3-Thujene,67,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,114,500,3168587.5,8409625.475,3168587.5
6535,3-Thujene,67,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,117.2,200,106477,8409625.475,106477
6536,3-Thujene,68,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.6,200,1265099,8409625.475,1265099
6537,3-Thujene,68,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.5,200,677068,8409625.475,677068
6538,3-Thujene,68,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,105.7,200,184453,8409625.475,184453
6539,3-Thujene,68,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,110.2,200,329609,8409625.475,329609
6540,3-Thujene,68,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,110.2,200,379634,8409625.475,379634
6541,3-Thujene,68,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,108.7,500,1148840,8409625.475,1148840
6542,3-Thujene,68,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,112.5,500,838155,8409625.475,838155
6543,3-Thujene,69,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,110.7,200,113118,8409625.475,113118
6544,3-Thujene,69,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,113.8,200,173864,8409625.475,173864
6545,3-Thujene,69,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,108,200,595789,8409625.475,595789
6546,3-Thujene,69,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,111.6,200,242040,8409625.475,242040
6547,3-Thujene,69,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,107.1,500,643977.5,8409625.475,643977.5
6548,3-Thujene,69,225,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,107.7,200,79514,8409625.475,79514
6549,3-Thujene,69,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,112.4,200,286181,8409625.475,286181
6550,3-Thujene,69,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,116,500,1523130,8409625.475,1523130
6551,3-Thujene,7,200,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,104.5,500,1387390,8409625.475,1387390
6552,3-Thujene,7,225,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,112.1,200,100118,8409625.475,100118
6553,3-Thujene,7,240,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,114.5,200,147640,8409625.475,147640
6554,3-Thujene,7,260,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,116.7,200,94962,8409625.475,94962
6555,3-Thujene,70,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,113.1,200,151218,8409625.475,151218
6556,3-Thujene,70,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,109.5,200,73381,8409625.475,73381
6557,3-Thujene,70,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,110,200,206348,8409625.475,206348
6558,3-Thujene,70,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,112.03,500,4279375,8409625.475,4279375
6559,3-Thujene,70,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,108.3,500,1724527.5,8409625.475,1724527.5
6560,3-Thujene,70,225,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,111.7,200,402797,8409625.475,402797
6561,3-Thujene,70,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,113.6,200,335521,8409625.475,335521
6562,3-Thujene,70,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,116.2,200,498462,8409625.475,498462
6563,3-Thujene,71,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.3,200,199597,8409625.475,199597
6564,3-Thujene,71,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.1,200,68644,8409625.475,68644
6565,3-Thujene,71,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,102.7,500,2296442.5,8409625.475,2296442.5
6566,3-Thujene,71,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,113.7,200,220863,8409625.475,220863
6567,3-Thujene,71,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.5,500,1129312.5,8409625.475,1129312.5
6568,3-Thujene,72,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,110.3,200,87250,8409625.475,87250
6569,3-Thujene,72,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,107.5,200,112094,8409625.475,112094
6570,3-Thujene,72,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,104.3,200,122330,8409625.475,122330
6571,3-Thujene,72,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,109.1,200,253580,8409625.475,253580
6572,3-Thujene,72,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,112,500,7750552.5,8409625.475,7750552.5
6573,3-Thujene,72,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,113.7,500,3057345,8409625.475,3057345
6574,3-Thujene,72,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,118.1,200,299179,8409625.475,299179
6575,3-Thujene,73,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,118.3,200,151005,8409625.475,151005
6576,3-Thujene,73,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,107.7,200,149434,8409625.475,149434
6577,3-Thujene,73,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,107.8,200,158611,8409625.475,158611
6578,3-Thujene,73,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,113,200,342512,8409625.475,342512
